文章日期,文章标题,文章链接,评论昵称,评论内容,评论点赞数,留言回复,留言时间,国家,省份
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,菌菌君,我走向健身房也只是单纯地想改善一下体质，没想着要减肥达到什么样的目标，结果却养成了良好的运动习惯和喜欢运动的感情～我觉得可以先不谈目的，在不逼迫自己的过程中看到额外的效果，那心情叫一个爽～毕竟以功利性为目的的运动，真的好痛苦难以坚持[捂脸],69,,2022-04-27 08:05:04,中国,云南
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,A小棉袄护理专家  成人纸尿裤,"我老公血糖高很多年了，不运动，不控制饮食。每次一说就吵架，闹不愉快。为此很苦恼，也想过给连叔写信。后来想起连叔岳父抽烟的事，把烟放在另外一个地方，想抽烟的时候就起身去拿，既运动了，又降低了抽烟频率。
我明白了一个道理，首先我要调整我们家的饮食习惯，然后撒娇方式的要求晚上散步[害羞]，别说是为了运动，就说想散步，就是喜欢他陪你散步。走出去了以后，外面全是运动的人，环境会影响他的。今年控制的还不错[呲牙]。",64,,2022-04-27 08:45:18,中国,辽宁
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,仓鼠爸爸,因为热爱传统武术，我练太极拳很多年了，觉得健身效果也不错。有些人爱跑步，有些人喜欢健身房撸铁，只要找到合适自己的方式就好。,56,,2022-04-27 08:49:17,中国,陕西
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,wen,我读到今天的文章也心生欢喜，看到的是善良、勤劳、真心热爱自己工作的人。如连叔所说，心态健康更重要，身体锻炼可以慢慢来，不要因为这弄得夫妻不和，得不偿失。祝你们都越来越幸福[爱心],55,,2022-04-27 08:30:11,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,花开淡墨痕,我家老公一开始就从不运动，就是上班有时候也挺累的，年前劝他去体检，80公斤，今年天不冷了，我委婉地让他早上不要睡到八点多了（不用上班所以不用早起，自己单干），可以早点起来走走路。其实之前也说过他不爱动，到家能躺着不坐着，能坐着不站着。后来他也慢慢动了起来，早上六点就起，不下雨就走路，晚上跳绳，一个多月，瘦了15-20斤了。,52,,2022-04-27 08:28:12,中国,安徽
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,熊慢慢,共勉，人生很长，慢慢来,50,,2022-04-27 08:01:29,中国,江苏
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,Tracy,我是亲眼目睹锻炼能够让人起死回生，我爸爸65岁了，一直在农村生活，特别能理解农村没有环境锻炼的处境和心情，其实这也不是不锻炼的借口，孩子三岁的时候我把他请来北京给我接送孩子，他刚来北京的时候，两眼无光，身体佝偻，除了刷手机貌似没有任何娱乐了，后来在小区那些退休叔叔的带动下，每天打乒乓球，送了孩子去幼儿园之后就开始跟着他们打球锻炼，谈笑风生，现在我爸爸一口气爬个五层楼都比我厉害，每天在家笑呵呵的，做的饭也跟他的心情一样，我们每天晚饭回家都是至少三个菜一汤，孩子跟着他，每天从幼儿园回小区后拍篮球，骑平衡车。我老公也是属于各种找借口不运动的，但是现在在我爸爸的影响下，我们每周末两天都带孩子远郊爬山，这也是一种锻炼吧，能够让我们在疫情当下，压力这么大的环境下能够做好各种平衡，心态平稳，也是受益于锻炼。,49,,2022-04-27 09:38:49,中国,北京
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,公子小牙,哈哈，和我一样。不止是老公，小弟也不爱运动。带着他去健身房，在跑步机上走了两分钟，就捧着手机偷偷溜去某处玩了，胖得我很担心他的身体。契机是从今年妈妈生病住院，小弟自己都主动开始带孩子去打球了。老公也是，平时让散步都不愿意，但是他最好的地方就是能做到早睡早起，睡眠质量极好。我猜想与他是一个没什么心思比较单纯的性格有关。不管如何，我先做好自己，希望有一天他们能被自律的我带动吧。,49,,2022-04-27 08:33:05,中国,广西
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,聆听,连叔春风化细雨，润物细无声。逐字逐句读来，万般柔情。,48,[玫瑰],2022-04-27 08:55:31,中国,河北
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect, 爱啄,我家老公也是如此。每次在外就餐后，就拉着侃大山多走两步，多在小区转个圈儿 。煮饭的时候尽量粗粮伺候着。心情好也是健康的一部分 。我好动若豹，喜爱翻山越岭，他好静似龟，我们不一样。,47,,2022-04-27 08:05:59,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,游侠,"锻炼真是需要一个契机，我开始爱上跑步，已经4年多，现在是生活的一部分。

不过想想4年前我的，还是160多斤的小胖子，大吃大喝，还经常夜宵。可是有一次参加女儿的亲子活动，深深的触动了我。当时是爸爸们站在布袋里面，然后跳过去接女儿，交换后女儿再跳，那时候没有锻炼，加上啤酒肚，跳的时候整个肚皮都在抖动，没跳多少米就是上气不接下气，结果自然是最后一名，最后女儿到女儿跳的时候，就落后很多，女儿拼命追也追不上，还差点摔倒，她很生气的说，爸爸，都怪你，让我得了最后一名！听到女儿这么说，心里真是难过。心里就暗暗决定，一定要锻炼身体。第二天就开始锻炼，可是跑了1公里就肚子痛，只能边走边跑，坚持了3公里，就累得不行，只能作罢。开始改变的日子总是艰难，锻炼一天酸痛两天，可是想想那天的情形，慢慢地坚持了一下，过了一个月，两个月，慢慢就适应了运动习惯，然后也可以开始注意自己的饮食，睡眠，渐渐也远离了夜宵，体重在变轻，体能在变好。
       人的改变真的需要一个契机，特别是运动，当你决定开始的时候，就已经成功了一半，接下来就是坚持一两个月，你就会形成运动习惯，当运动成为你的习惯，也就融入你的生活了。现在我基本都会晨起跑步，每年还会参加一两次马拉松，已经瘦了30多斤，身材已经4年多没有变，饮食也更加健康。

       ",45,,2022-04-27 10:26:38,中国,福建
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,蕾,大爱连叔，看到连叔口中的“积善之家”顿生欢喜，今天一整天的快乐源泉！我家就是这样的家庭。老公有普通工作在村里担任村干部，跟楼主不同的是我老公非常爱运动尤其是跑步，每天5公里+，我这个不爱动的人再他的慢慢渗透和带动下也开始跑步了。一点点的慢慢来，今天早上8周的女儿也跟我们一起运动了。,45,,2022-04-27 08:38:55,中国,河北
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,Chris景会琴,慢慢来，我跑步4年了，几乎每天5公里，慢慢的老公，儿子现在也开始跑起来了，虽然一天不到2公里，但是对一个10岁的孩子来说，能每天坚持也是不错的进步，我想与我的坚持有关系,41,,2022-04-27 08:41:14,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,王少婷,好温暖的文章，爱、善、德都有了，真是如沐春风，感恩[合十],41,,2022-04-27 08:30:46,中国,陕西
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,LILY WU 💗,太巧了，我的烦恼也和这个妻子一样。老公工作认真上进，就是每年都穿不上去年的衣服裤子。以往我让他运动，他说每天走一万步，但是酒局应酬多，回到家说很累吃饱了瘫坐在沙发刷手机。每年发福的身材他也意识到没有效果。最近天气转热，他走在路上看到很多年轻人很瘦，回来念叨了一晚上，昨天八点多下班回来，路上把手机扔在家里出门跑步了一小时，看下他可以坚持多久哈[破涕为笑],38,,2022-04-27 08:49:32,中国,福建
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,在一起,“人生很长，不急，等契机。”[强][强][强] 喜欢这句话。感觉我们都生活得太忙，太急，有时候失去了等待的心境。健康、成长、家庭、幸福…用心浇灌，静候花开。,38,,2022-04-27 08:24:59,中国,重庆
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,关关,读了这篇文章整个人的心情都好开心呀,38,,2022-04-27 08:16:57,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,岁月如歌,"“循循善诱，缓缓图之”，是解决很多问题的良策![强]

拼的是目标明确，时刻惦记，又不可操之过急。降低难度 降低期待，但flag是要始终有的。要不然，你也会半途而废。[好的]",36,,2022-04-27 08:45:36,中国,安徽
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,伊🍀,作为一名在基层单位工作的聘用制合同人员，尽管我没有编制，但我仍尽职尽责做好我每一份工作。单位里确实存在一些‘躺平’且d性不高的公务员，但更多是如题主一样为民服务，为群众干实事办好事的基层好干部。也正因为你们，是我努力考编的动力，不积跬步，无以至千里，今天的文字如沐春风，全程面带笑容，心中又生出不竭动力。,35,,2022-04-27 09:27:20,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,学习使我快乐,这封来信真是让人看了心生喜悦，基层干部现在真的辛苦，加上疫情原因更是累，难得两口子这么热爱这份工作，家庭又很和谐，看完感受到满满正能量。,35,,2022-04-27 08:10:13,中国,湖北
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,绍霞,关注连叔多年，在评论区看到了很多运动达人，跑步大神，非常羡慕。但是自己除了每周爬一次山以外没有别的锻炼。前段时间看到连叔《人生是渐悟》里的一段话“有人想跑步，提升自己的体质，如果你已经有一双跑鞋，我建议你什么也不要想，穿上它马上去跑，只跑50米、100米也行。估计开始你跑这么远就会喘，喘了就停下来不让自己太辛苦，明天也不要多想，想跑就跑上一小段，很快，你就跑得有模有样，一点都不难。”跟老公说我也跟着你去跑步，他听了就真的给我买来了一双专业的漂亮跑鞋[呲牙]，我已经穿上它跑了好几次啦！连叔说的没错，一点都不难！你离运动只差一双跑鞋，一个契机[偷笑]！,32,,2022-04-27 08:43:07,中国,江苏
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,小鱼,这是一封让人看了心里暖暖的信，字里行间皆能感受到温暖踏实的家庭氛围，相信会越来越好[爱心][爱心],32,,2022-04-27 07:58:24,中国,湖北
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,芬,我们夫妻的情况跟你极其类似，我们都是医务工作者，上班很忙，经常加班，我相对好一点，不用夜班。老公也是工资上交没有不良嗜好，带娃煮饭（我是家里不会煮饭那个），爱好看书弹琴听歌看纪录片。之前跟老公一起办了健身卡，后面因为生二胎荒废了，现在二胎已经一岁半了，我习惯早上6点起床跑步，下午下班陪大女儿骑车跳绳，老公就还是很懒，跟他说一起叫他早起，说没办法，傍晚去跑步，说上班太累之类的，好揪心，昨天下午女儿下楼骑车，我们一起跑步，感觉很好，今天晨起老公就说全身酸痛[捂脸]上周开始计划每周约他去打一次羽毛球，希望他能坚持[加油],29,,2022-04-27 08:49:26,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,若愚,和我家的情况一样，老公比较胖，鼓励他去锻炼，他也总是以各种借口拖延。为了给他和孩子做榜样，我跑步、骑单车，愣是把自己练成了好身材，可他们只会偶尔动一下，不能坚持，但是偶尔动总比不动好，我就这么安慰自己。这是个长期工作，宜徐徐图之。,29,,2022-04-27 08:34:45,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,玮,走路真是最简单的方法，我先生血糖高，被医生警告了才害怕，从此不开车走路上班，在家饮食清淡，我做饭用全麦面粉糙米，少油少盐无糖，血糖就控制好了。,29,,2022-04-27 08:19:27,中国,山东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,苏子凡律师,通透！我的锻炼是随孩子，小学要求天天跳绳打卡，于是一起跟着跳了起来，每天占用时间不多，最多十分钟，精气神明显改善。,29,,2022-04-27 08:11:06,中国,湖南
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,玉霞18339985089,"连岳老师说的一番话让一早上班的我们很顺心，看开很多。
是啊，人生漫漫长路，什么事都别慌。有的时候心情舒畅才是最好的解药，在强迫下吃了药，锻了炼，但心情的因为强迫这个行为而变得更糟是不是得不偿失呢？
感谢连岳老师，送给我们您的“余善”！",27,,2022-04-27 08:10:56,中国,河南
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,胭脂红,"    这配图是让我胆战心惊的怒江七十二拐吗？太像人一生了。川藏线走到这里我放声大哭，以为再也回不去了，永远也走不出青藏高原了……走到底才彻底放心了，后来感觉人生都豁然开朗，每每想起这段经历也觉得是自己人生的一大壮举！
   在我看来这么惊险和绝望的路，无论是修路人还是司机都是用生命在工作，可司机很淡然的说，对他来说，开车就是顺着路往前开就行了。我惊呆了。
   一路走一路查资料，对那些修路的人们有说不出的感激和崇敬，心情很复杂，感觉到自己的渺小和平凡，觉得自己生活中的苦好像也不算太苦……
    ",25,,2022-04-27 09:21:04,中国,江苏
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,橙子🤩乐天派,好喜欢今天的来信，你们夫妻聪明善良，有责任，有担当，活得通透智慧，感觉一切都是那么温馨美好，连叔回答也很是结解惑我当下的情况，我也得到了很多欢喜，谢谢来信的妹妹，也谢谢连叔，真诚感恩感谢您们！,24,,2022-04-27 08:48:32,中国,上海
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,journey,多好的家庭氛围，在这个快速发展的大时代，很多人走着走着就忘了自己的初衷！又有多少家庭可以像你们这样，闲杂之余又有两人的共同爱好！着实让人羡慕呢～喜欢和你一起喝茶听歌聊天，心情愉悦了，才能有健康的身心。连岳老师的最大的健康投资就是积善，积善之家，必有余庆！,22,,2022-04-27 08:24:33,中国,四川
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,Lydia,被暖到了，所谓的“积善之家”，必有余庆，善是负责任，是相爱，是家庭和睦，是老人安心、孩子开心，是珍惜所有、知足长乐。我今天也沾到了福气[微笑],21,,2022-04-27 09:08:16,中国,湖北
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,斑斓的过往,再去陪父亲做检查的路上看到这篇文章，心里坦然一些。希望结果好一些吧。[合十],20,,2022-04-27 08:01:38,中国,河南
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,然也,"很幸福的一家人了！
尤其工作受人尊敬、认可，比拿高薪还让人舒服。",19,,2022-04-27 08:26:59,加拿大,
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,🌴木木春,心里感动满满。看到这样的故事，我心也欢喜。感谢连叔，感谢今天的主人公，吉庆有余，也送了一点给我。,18,,2022-04-27 08:35:19,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,玉,我太认同连叔的说法，我先生喜欢跑步，我喜欢散步，跑不动。我先生每天先和我散步再去跑步。没必要为一件不伤大雅的事死磕到底。[呲牙],18,,2022-04-27 08:06:06,中国,广东
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,🐲明均ღ᭄ꦿ,"       其实最开始我也有女主相同的烦恼，老公是警察，每天都是早出晚归，身体越来越差，入警第二年就是三高，非常担心他的身体，总提喊他锻炼，他压力也非常大，忙的时候晚上基本吃不了晚餐，半夜经常带宵夜回家，吃多了自然不健康。
       我不知道是从什么时候开始的，估计是孩子大一些了，我们之间还有和公婆之间的磨合得好一些后，感情也比较稳定，我也不纠结他锻炼还是不锻炼的时候，也或许是他胃部因为长期不定时进餐导致的胃出血做了手术后……某天他突然告诉我要加强锻炼了，至此以后一发不可收拾，每次在百忙之中抽空锻炼了身体，而且多晚都要在家动一下，宵夜也戒掉了。
      健康的身体加良好的心态是相辅相成的，他目前的工作量比原来更多，时间上可以很好的协调，与人交往相处也能体谅对方的感受，身体越来越好，各项招标都正常了。当然这中间，每次他锻炼后，你都夸奖一翻，感觉他还很享受这个过程的，每个人都喜欢听好听的，可以换种方式对待，说不定就柳暗花明了。

",17,,2022-04-27 11:28:32,中国,四川
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,Y²～博洋,看了连叔的回信，感觉良好哈哈哈，作为普通百姓，感恩国家有你们这么踏实靠谱的工作人员，在工作的同时也请多注意保护自己的身体[拥抱]，特别是疫情严重的时候，好多工作人员真真是太辛苦了，看着心疼[拥抱],17,,2022-04-27 08:33:40,中国,浙江
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,panstaringvvv,此路不通，必有他路。他路通了，此路也通。连叔这句话放在任何场合，任何工作生活中都适用![强][强][强],16,,2022-04-27 09:58:55,中国,河南
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,珊瑚小虫,健康饮食和坚持锻炼同等重要，甚至是更加重要吧。,16,,2022-04-27 08:04:00,中国,宁夏
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,Nancie🍎,我今年最开心的事，老公在最近两个月爱上了网球，而且有“中毒”倾向，躺床上都在挥拍子！早知道，之前他仗着自己代谢好不长胖，啥运动都不做。知道因为娃娃学网球，他突然来了劲头，也把我带上道。真好！,15,,2022-04-27 09:20:56,中国,四川
2022-04-27,人生很长，宜从容等候,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651782836&idx=1&sn=d178972250fd7ea05da782eb5cd79529&chksm=bd7c7aaa8a0bf3bc2e124bf7a3b575394f614b06f86ade7021c9b974f623564fd781b8939e94&scene=27#wechat_redirect,王志兰,来南京这么多年了，心里总是空空的，看了这位姑娘描述的生活状态，我和连叔一样心生欢喜，这也是一直向往的生活[微笑],15,,2022-04-27 08:17:21,中国,江苏
